cv_auroc
0.8472222222222222
0.9151234567901234
0.8734567901234568
0.8734567901234569
0.9007936507936509
0.9212962962962964
0.9012345679012346
0.8441358024691359
0.9050925925925927
0.8809523809523809
0.8364197530864198
0.8626543209876543
0.9506172839506173
0.9429012345679013
0.8761904761904762
0.7561728395061729
0.8966049382716049
0.9830246913580247
0.9050925925925926
0.8674603174603174
0.8780864197530864
0.8425925925925926
0.9320987654320987
0.8904320987654321
0.9523809523809523
0.8873456790123456
0.9675925925925926
0.8572530864197531
0.7638888888888888
0.969047619047619
0.8996913580246914
0.9614197530864198
0.8472222222222222
0.8935185185185185
0.8587301587301587
0.8379629629629629
0.875
0.9560185185185185
0.9320987654320988
0.8158730158730159
0.8819444444444444
0.8549382716049383
0.9243827160493827
0.9575617283950617
0.9238095238095239
0.8896604938271605
0.8981481481481481
0.9228395061728395
0.9166666666666667
0.8888888888888888
