cv_auroc
0.9228395061728396
0.9830246913580247
0.8873456790123457
0.9521604938271605
0.9015873015873017
0.9259259259259259
0.9506172839506173
0.8842592592592593
0.9429012345679012
0.9285714285714286
0.875
0.9382716049382716
0.9768518518518519
0.8533950617283951
0.9412698412698413
0.7993827160493827
0.9429012345679013
0.9907407407407407
0.9243827160493827
0.9285714285714286
0.9166666666666667
0.9074074074074074
0.9521604938271605
0.9583333333333334
0.9396825396825397
0.9521604938271605
0.9583333333333333
0.8796296296296295
0.8719135802469136
0.9650793650793651
0.9182098765432098
0.9737654320987654
0.9598765432098766
0.8981481481481481
0.9
0.8441358024691359
0.919753086419753
0.9845679012345679
0.9583333333333333
0.9412698412698413
0.9104938271604938
0.8904320987654321
0.9444444444444445
0.9583333333333334
0.9507936507936507
0.8564814814814814
0.9506172839506173
0.9598765432098765
0.9228395061728396
0.9555555555555555
